id,unique_column_id,file_number,purpose,rsc,applicant_name,licensee_name,action_date,action,call_sign,report_number,d_o_r
2559,0010718995-RO-2023-11-28-G-WQTC245-18214-2023-12-06-,0010718995,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTC245,18214,2023-12-06
2560,0010718996-RO-2023-11-28-G-WQTC259-18214-2023-12-06-,0010718996,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTC259,18214,2023-12-06
2561,0010719000-RO-2023-11-28-G-WQTC260-18214-2023-12-06-,0010719000,RO,CF,"NEW CINGULAR WIRELESS PCS, LLC",NULL,2023-11-28,G,WQTC260,18214,2023-12-06
2562,0010719002-RO-2023-11-28-G-WQTC256-18214-2023-12-06-,0010719002,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTC256,18214,2023-12-06
2563,0010719005-RO-2023-11-28-G-WQTC265-18214-2023-12-06-,0010719005,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTC265,18214,2023-12-06
2564,0010719009-RO-2023-11-28-G-WQTC246-18214-2023-12-06-,0010719009,RO,CF,"New Cingular Wireless PCS, LLC",NULL,2023-11-28,G,WQTC246,18214,2023-12-06
2565,0010719011-RO-2023-11-28-G-WQTB791-18214-2023-12-06-,0010719011,RO,CF,"Cellco Partnership",NULL,2023-11-28,G,WQTB791,18214,2023-12-06
2566,0010719015-RO-2023-11-28-G-WQTB790-18214-2023-12-06-,0010719015,RO,CF,"Cellco Partnership",NULL,2023-11-28,G,WQTB790,18214,2023-12-06
2567,0010719020-RO-2023-11-28-G-WQTB765-18214-2023-12-06-,0010719020,RO,CF,"Cellco Partnership",NULL,2023-11-28,G,WQTB765,18214,2023-12-06
2568,0010719023-RO-2023-11-28-G-WQTB903-18214-2023-12-06-,0010719023,RO,CF,"Cellco Partnership",NULL,2023-11-28,G,WQTB903,18214,2023-12-06
2569,0010719025-RO-2023-11-28-G-WQTB936-18214-2023-12-06-,0010719025,RO,CF,"Cellco Partnership",NULL,2023-11-28,G,WQTB936,18214,2023-12-06
2570,0010719026-RO-2023-11-28-G-WPZE306-18214-2023-12-06-,0010719026,RO,CF,"Cellco Partnership",NULL,2023-11-28,G,WPZE306,18214,2023-12-06
2571,0010738898-WD-2023-12-01-W-WMN894-18214-2023-12-06-,0010738898,WD,CF,"Alascom, Inc.",NULL,2023-12-01,W,WMN894,18214,2023-12-06
2572,0010739622-WD-2023-12-01-W-WAT989-18214-2023-12-06-,0010739622,WD,CF,"Alascom, Inc.",NULL,2023-12-01,W,WAT989,18214,2023-12-06
2573,0010778037-WD-2023-11-30-W-WQNR961-18214-2023-12-06-,0010778037,WD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-30,W,WQNR961,18214,2023-12-06
2574,0010778045-WD-2023-11-30-W-NE-18214-2023-12-06-,0010778045,WD,CF,"Colorado Cellular, Inc.",NULL,2023-11-30,W,NE,18214,2023-12-06
2575,0010778048-WD-2023-11-30-W-WQMF269-18214-2023-12-06-,0010778048,WD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-30,W,WQMF269,18214,2023-12-06
2576,0010778056-WD-2023-11-30-W-WQJG544-18214-2023-12-06-,0010778056,WD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-30,W,WQJG544,18214,2023-12-06
2577,0010778065-WD-2023-11-30-W-WQMF270-18214-2023-12-06-,0010778065,WD,CF,"NE Colorado Cellular, Inc.",NULL,2023-11-30,W,WQMF270,18214,2023-12-06
2578,0010778073-WD-2023-11-30-W-NE-18214-2023-12-06-,0010778073,WD,CF,"Colorado Cellular, Inc.",NULL,2023-11-30,W,NE,18214,2023-12-06
2579,0010778088-WD-2023-11-30-W-NE-18214-2023-12-06-,0010778088,WD,CF,"Colorado Cellular, Inc.",NULL,2023-11-30,W,NE,18214,2023-12-06
2580,0010716735-MD-2023-11-29-G-WQZP764-18214-2023-12-06-,0010716735,MD,CG,"AURA Network Systems OpCo, LLC",NULL,2023-11-29,G,WQZP764,18214,2023-12-06
2581,0010693658-MD-2023-12-01-G-KNKN361-18214-2023-12-06-,0010693658,MD,CL,"CommNet Cellular Inc.",NULL,2023-12-01,G,KNKN361,18214,2023-12-06
2582,0010798796-CA-2023-12-01-G-WPJU755-18214-2023-12-06-,0010798796,CA,GM,"WELLS COMMUNICATION SERVICE, INC.",NULL,2023-12-01,G,WPJU755,18214,2023-12-06
2583,0010742959-RO-2023-12-01-G-WPMQ450-18214-2023-12-06-,0010742959,RO,GM,"AGNES PENNINGTON",NULL,2023-12-01,G,WPMQ450,18214,2023-12-06
2584,0010768472-RO-2023-11-29-G-WPMT737-18214-2023-12-06-,0010768472,RO,GR,"PDV Spectrum Holding Company, LLC",NULL,2023-11-29,G,WPMT737,18214,2023-12-06
2585,0010768494-RO-2023-11-29-G-WNJP422-18214-2023-12-06-,0010768494,RO,GR,"PDV Spectrum Holding Company, LLC",NULL,2023-11-29,G,WNJP422,18214,2023-12-06
2586,0010777044-MD-2023-11-28-G-WNWQ528-18214-2023-12-06-,0010777044,MD,LN,"NORFOLK SOUTHERN RAILWAY COMPANY",NULL,2023-11-28,G,WNWQ528,18214,2023-12-06
2587,0010769653-RO-2023-11-28-G-WQSZ433-18214-2023-12-06-,0010769653,RO,LN,"GTC SPECTRUM CORPORATION",NULL,2023-11-28,G,WQSZ433,18214,2023-12-06
2588,0010777667-RO-2023-11-28-G-WPMT840-18214-2023-12-06-,0010777667,RO,LN,"UNION PACIFIC RAILROAD COMPANY",NULL,2023-11-28,G,WPMT840,18214,2023-12-06
2589,0010777676-RO-2023-11-28-G-WPMT841-18214-2023-12-06-,0010777676,RO,LN,"UNION PACIFIC RAILROAD COMPANY",NULL,2023-11-28,G,WPMT841,18214,2023-12-06
2590,0010777683-RO-2023-11-28-G-WPMT842-18214-2023-12-06-,0010777683,RO,LN,"UNION PACIFIC RAILROAD COMPANY",NULL,2023-11-28,G,WPMT842,18214,2023-12-06
2591,0010777767-RO-2023-11-28-G-WQTA865-18214-2023-12-06-,0010777767,RO,LN,"UNION PACIFIC RAILROAD COMPANY",NULL,2023-11-28,G,WQTA865,18214,2023-12-06
2592,0010600289-AM-2023-12-02-D-WQNW762-18214-2023-12-06-,0010600289,AM,MC,"Houston Fleeting Services LLC",NULL,2023-12-02,D,WQNW762,18214,2023-12-06
2593,0010660894-AM-2023-11-30-G-WRZQ819-18214-2023-12-06-,0010660894,AM,MC,"Ocean Wind LLC dba Ocean Wind - OCW01",NULL,2023-11-30,G,WRZQ819,18214,2023-12-06
2594,0010660911-AM-2023-11-27-G-WRZP645-18214-2023-12-06-,0010660911,AM,MC,"North East Offshore, LLC dba South Fork - SFW01",NULL,2023-11-27,G,WRZP645,18214,2023-12-06
2595,0010660933-AM-2023-11-27-G-WRZP651-18214-2023-12-06-,0010660933,AM,MC,"North East Offshore, LLC dba Sunrise - SRW01",NULL,2023-11-27,G,WRZP651,18214,2023-12-06
2596,0010434547-RO-2023-11-30-G-KSZ-18214-2023-12-06-,0010434547,RO,MC,"Chevron USA Inc.",NULL,2023-11-30,G,KSZ,18214,2023-12-06
2597,0010775321-RO-2023-11-28-G-WPYY717-18214-2023-12-06-,0010775321,RO,MC,"Koch Fertilizer, LLC",NULL,2023-11-28,G,WPYY717,18214,2023-12-06
2598,0010791616-RO-2023-11-28-G-WQTI703-18214-2023-12-06-,0010791616,RO,MC,"Maritime Exchange for the Delaware River and Bay",NULL,2023-11-28,G,WQTI703,18214,2023-12-06
2599,0010794484-RO-2023-11-30-G-KJB286-18214-2023-12-06-,0010794484,RO,MC,"WISCONSIN, STATE OF",NULL,2023-11-30,G,KJB286,18214,2023-12-06
2600,0010795565-RO-2023-11-29-G-KA98561-18214-2023-12-06-,0010795565,RO,MC,"VANCOUVER USA, PORT OF",NULL,2023-11-29,G,KA98561,18214,2023-12-06
2601,0010796261-RO-2023-11-30-G-WPZK324-18214-2023-12-06-,0010796261,RO,MC,"WASHINGTON, STATE OF; Dept. of Transportation",NULL,2023-11-30,G,WPZK324,18214,2023-12-06
2602,0010677180-AM-2023-11-30-G-WRMA738-18214-2023-12-06-,0010677180,AM,MG,"Webline Holdings LLC",NULL,2023-11-30,G,WRMA738,18214,2023-12-06
2603,0010677187-AM-2023-11-30-G-WRUE630-18214-2023-12-06-,0010677187,AM,MG,"Webline Holdings LLC",NULL,2023-11-30,G,WRUE630,18214,2023-12-06
2604,0010731917-AM-2023-11-29-G-WRPT852-18214-2023-12-06-,0010731917,AM,MG,"VGI Technology, Inc",NULL,2023-11-29,G,WRPT852,18214,2023-12-06
2605,0010753187-AM-2023-12-01-G-WQXL771-18214-2023-12-06-,0010753187,AM,MG,"OCCIDENTAL PETROLEUM CORPORATION",NULL,2023-12-01,G,WQXL771,18214,2023-12-06
2606,0010754933-AM-2023-11-29-G-WRZQ780-18214-2023-12-06-,0010754933,AM,MG,"HTC Technologies Co.",NULL,2023-11-29,G,WRZQ780,18214,2023-12-06
2607,0010754977-AM-2023-11-29-G-WRZQ779-18214-2023-12-06-,0010754977,AM,MG,"HTC Technologies Co.",NULL,2023-11-29,G,WRZQ779,18214,2023-12-06
2608,0010755036-AM-2023-11-29-G-WRZQ778-18214-2023-12-06-,0010755036,AM,MG,"HTC Technologies Co.",NULL,2023-11-29,G,WRZQ778,18214,2023-12-06
2609,0010755414-AM-2023-11-29-G-WRXZ993-18214-2023-12-06-,0010755414,AM,MG,"IdeaTek Telcom, LLC",NULL,2023-11-29,G,WRXZ993,18214,2023-12-06
2610,0010764902-AM-2023-11-30-G-WQTG568-18214-2023-12-06-,0010764902,AM,MG,"Royces Electronics Inc",NULL,2023-11-30,G,WQTG568,18214,2023-12-06
2611,0010793856-CA-2023-11-29-G-WEG946-18214-2023-12-06-,0010793856,CA,MG,"Xcel Energy Services Inc.",NULL,2023-11-29,G,WEG946,18214,2023-12-06
2612,0010795108-CA-2023-11-29-G-WPXZ329-18214-2023-12-06-,0010795108,CA,MG,"UNION PACIFIC RAILROAD COMPANY",NULL,2023-11-29,G,WPXZ329,18214,2023-12-06
2613,0010796817-CA-2023-11-30-G-WNTQ783-18214-2023-12-06-,0010796817,CA,MG,"Texas Eastern Communications, LLC",NULL,2023-11-30,G,WNTQ783,18214,2023-12-06
2614,0010800170-CA-2023-12-02-G-WRUA892-18214-2023-12-06-,0010800170,CA,MG,"Xcel Energy Services Inc",NULL,2023-12-02,G,WRUA892,18214,2023-12-06
2615,0010625751-MD-2023-11-27-G-WQJY724-18214-2023-12-06-,0010625751,MD,MG,"Cal.net, Inc.",NULL,2023-11-27,G,WQJY724,18214,2023-12-06
2616,0010746324-MD-2023-11-29-G-WRDF766-18214-2023-12-06-,0010746324,MD,MG,"Router12 Networks",NULL,2023-11-29,G,WRDF766,18214,2023-12-06
2617,0010746550-MD-2023-11-29-G-WRMN590-18214-2023-12-06-,0010746550,MD,MG,"Bug Tussel Wireless, LLC",NULL,2023-11-29,G,WRMN590,18214,2023-12-06
2618,0010746554-MD-2023-11-29-G-WRMS373-18214-2023-12-06-,0010746554,MD,MG,"Bug Tussel Wireless, LLC",NULL,2023-11-29,G,WRMS373,18214,2023-12-06
2619,0010746664-MD-2023-11-29-G-WRCA865-18214-2023-12-06-,0010746664,MD,MG,"TellerWifi LLC",NULL,2023-11-29,G,WRCA865,18214,2023-12-06
2620,0010746676-MD-2023-11-29-G-WQXR786-18214-2023-12-06-,0010746676,MD,MG,"Simply Bits, LLC",NULL,2023-11-29,G,WQXR786,18214,2023-12-06
2621,0010746678-MD-2023-11-29-G-WQFM367-18214-2023-12-06-,0010746678,MD,MG,"Simply Bits, LLC",NULL,2023-11-29,G,WQFM367,18214,2023-12-06
2622,0010746930-MD-2023-11-29-G-WRAN503-18214-2023-12-06-,0010746930,MD,MG,"Mercury Wireless Indiana, LLC",NULL,2023-11-29,G,WRAN503,18214,2023-12-06
2623,0010746932-MD-2023-11-29-G-WRXL649-18214-2023-12-06-,0010746932,MD,MG,"Mercury Wireless Indiana, LLC",NULL,2023-11-29,G,WRXL649,18214,2023-12-06
2624,0010746947-MD-2023-11-29-G-WRMB519-18214-2023-12-06-,0010746947,MD,MG,"NET NV",NULL,2023-11-29,G,WRMB519,18214,2023-12-06
2625,0010746951-MD-2023-11-29-G-WRON408-18214-2023-12-06-,0010746951,MD,MG,"NET NV",NULL,2023-11-29,G,WRON408,18214,2023-12-06
2626,0010746957-MD-2023-11-29-G-WQPU856-18214-2023-12-06-,0010746957,MD,MG,"MHO Networks",NULL,2023-11-29,G,WQPU856,18214,2023-12-06
2627,0010746990-MD-2023-11-29-G-WRXV291-18214-2023-12-06-,0010746990,MD,MG,"Amplex Electric, Inc",NULL,2023-11-29,G,WRXV291,18214,2023-12-06
2628,0010749164-MD-2023-11-29-G-WRDU605-18214-2023-12-06-,0010749164,MD,MG,"New Line Networks",NULL,2023-11-29,G,WRDU605,18214,2023-12-06
2629,0010749442-MD-2023-11-30-G-WRAT762-18214-2023-12-06-,0010749442,MD,MG,"Internet Free Planet, Inc.",NULL,2023-11-30,G,WRAT762,18214,2023-12-06
2630,0010749942-MD-2023-11-30-G-WRKW701-18214-2023-12-06-,0010749942,MD,MG,"RTA America Inc.",NULL,2023-11-30,G,WRKW701,18214,2023-12-06
2631,0010750726-MD-2023-11-30-G-WQTN200-18214-2023-12-06-,0010750726,MD,MG,"Visionary Communications, LLC",NULL,2023-11-30,G,WQTN200,18214,2023-12-06
2632,0010750728-MD-2023-11-30-G-WQVG262-18214-2023-12-06-,0010750728,MD,MG,"Visionary Communications, LLC",NULL,2023-11-30,G,WQVG262,18214,2023-12-06
2633,0010750730-MD-2023-11-30-G-WRFF662-18214-2023-12-06-,0010750730,MD,MG,"PR FIBERNETWORKS INC",NULL,2023-11-30,G,WRFF662,18214,2023-12-06
2634,0010750732-MD-2023-11-30-G-WRFG725-18214-2023-12-06-,0010750732,MD,MG,"PR FIBERNETWORKS INC",NULL,2023-11-30,G,WRFG725,18214,2023-12-06
2635,0010750734-MD-2023-11-30-G-WRXQ417-18214-2023-12-06-,0010750734,MD,MG,"4ip Technology",NULL,2023-11-30,G,WRXQ417,18214,2023-12-06
2636,0010750735-MD-2023-11-30-G-WQNE721-18214-2023-12-06-,0010750735,MD,MG,"SkyWerx Industries, LLC",NULL,2023-11-30,G,WQNE721,18214,2023-12-06
2637,0010750737-MD-2023-11-30-G-WQXX471-18214-2023-12-06-,0010750737,MD,MG,"SkyWerx Industries, LLC",NULL,2023-11-30,G,WQXX471,18214,2023-12-06
2638,0010750863-MD-2023-11-30-G-WQFU233-18214-2023-12-06-,0010750863,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WQFU233,18214,2023-12-06
2639,0010750865-MD-2023-11-30-G-WQFU234-18214-2023-12-06-,0010750865,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WQFU234,18214,2023-12-06
2640,0010750866-MD-2023-11-30-G-WHH676-18214-2023-12-06-,0010750866,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WHH676,18214,2023-12-06
2641,0010750867-MD-2023-11-30-G-WQCK825-18214-2023-12-06-,0010750867,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WQCK825,18214,2023-12-06
2642,0010750870-MD-2023-11-30-G-WHH673-18214-2023-12-06-,0010750870,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WHH673,18214,2023-12-06
2643,0010750872-MD-2023-11-30-G-WHH672-18214-2023-12-06-,0010750872,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WHH672,18214,2023-12-06
2644,0010750875-MD-2023-11-30-G-WPRY353-18214-2023-12-06-,0010750875,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WPRY353,18214,2023-12-06
2645,0010750877-MD-2023-11-30-G-WHH675-18214-2023-12-06-,0010750877,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WHH675,18214,2023-12-06
2646,0010750882-MD-2023-11-30-G-WHH671-18214-2023-12-06-,0010750882,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WHH671,18214,2023-12-06
2647,0010750883-MD-2023-11-30-G-WQMY738-18214-2023-12-06-,0010750883,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WQMY738,18214,2023-12-06
2648,0010750885-MD-2023-11-30-G-WQFU235-18214-2023-12-06-,0010750885,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WQFU235,18214,2023-12-06
2649,0010750886-MD-2023-11-30-G-WQQV257-18214-2023-12-06-,0010750886,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WQQV257,18214,2023-12-06
2650,0010750889-MD-2023-11-30-G-WQQV258-18214-2023-12-06-,0010750889,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WQQV258,18214,2023-12-06
2651,0010750890-MD-2023-11-30-G-WQMZ474-18214-2023-12-06-,0010750890,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WQMZ474,18214,2023-12-06
2652,0010750892-MD-2023-12-01-G-WQOA886-18214-2023-12-06-,0010750892,MD,MG,"OACYS Technology",NULL,2023-12-01,G,WQOA886,18214,2023-12-06
2653,0010750894-MD-2023-12-01-G-WQUJ326-18214-2023-12-06-,0010750894,MD,MG,"OACYS Technology",NULL,2023-12-01,G,WQUJ326,18214,2023-12-06
2654,0010750896-MD-2023-12-01-G-WQXU736-18214-2023-12-06-,0010750896,MD,MG,"OACYS Technology",NULL,2023-12-01,G,WQXU736,18214,2023-12-06
2655,0010751245-MD-2023-12-01-G-WQKJ259-18214-2023-12-06-,0010751245,MD,MG,PacifiCorp,NULL,2023-12-01,G,WQKJ259,18214,2023-12-06
2656,0010751615-MD-2023-11-30-G-WHH674-18214-2023-12-06-,0010751615,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WHH674,18214,2023-12-06
2657,0010751617-MD-2023-11-30-G-WHH677-18214-2023-12-06-,0010751617,MD,MG,"DAIRYLAND POWER COOPERATIVE",NULL,2023-11-30,G,WHH677,18214,2023-12-06
2658,0010752750-MD-2023-12-01-G-WRAJ661-18214-2023-12-06-,0010752750,MD,MG,"Grand County Internet Service Inc.",NULL,2023-12-01,G,WRAJ661,18214,2023-12-06
2659,0010752755-MD-2023-12-01-G-WRAJ596-18214-2023-12-06-,0010752755,MD,MG,"Grand County Internet Service Inc.",NULL,2023-12-01,G,WRAJ596,18214,2023-12-06
2660,0010753127-MD-2023-12-01-G-WRND758-18214-2023-12-06-,0010753127,MD,MG,"East River Electric Power Cooperative",NULL,2023-12-01,G,WRND758,18214,2023-12-06
2661,0010753132-MD-2023-12-01-G-WRND759-18214-2023-12-06-,0010753132,MD,MG,"East River Electric Power Cooperative",NULL,2023-12-01,G,WRND759,18214,2023-12-06
2662,0010753182-MD-2023-12-01-G-WROX455-18214-2023-12-06-,0010753182,MD,MG,"Chisholm Broadband, LLC",NULL,2023-12-01,G,WROX455,18214,2023-12-06
2663,0010753183-MD-2023-12-01-G-WQWM986-18214-2023-12-06-,0010753183,MD,MG,"Fatbeam, LLC",NULL,2023-12-01,G,WQWM986,18214,2023-12-06
2664,0010753185-MD-2023-12-01-G-WQIX812-18214-2023-12-06-,0010753185,MD,MG,"OCCIDENTAL PETROLEUM CORPORATION",NULL,2023-12-01,G,WQIX812,18214,2023-12-06
2665,0010753210-MD-2023-12-01-G-WQSY841-18214-2023-12-06-,0010753210,MD,MG,"NMSurf, Inc.",NULL,2023-12-01,G,WQSY841,18214,2023-12-06
2666,0010753212-MD-2023-12-01-G-WROR352-18214-2023-12-06-,0010753212,MD,MG,"NMSurf, Inc.",NULL,2023-12-01,G,WROR352,18214,2023-12-06
2667,0010753215-MD-2023-12-01-G-WRLC268-18214-2023-12-06-,0010753215,MD,MG,"Bullitt Sites LLC",NULL,2023-12-01,G,WRLC268,18214,2023-12-06
2668,0010754910-MD-2023-11-28-G-WRXZ994-18214-2023-12-06-,0010754910,MD,MG,"IdeaTek Telcom, LLC",NULL,2023-11-28,G,WRXZ994,18214,2023-12-06
2669,0010755322-MD-2023-11-28-G-WQNF264-18214-2023-12-06-,0010755322,MD,MG,"CENTERPOINT ENERGY INC",NULL,2023-11-28,G,WQNF264,18214,2023-12-06
2670,0010755444-MD-2023-11-28-G-WRPR939-18214-2023-12-06-,0010755444,MD,MG,"Triad Wireless LLC",NULL,2023-11-28,G,WRPR939,18214,2023-12-06
2671,0010755456-MD-2023-11-28-G-WRPR926-18214-2023-12-06-,0010755456,MD,MG,"Triad Wireless LLC",NULL,2023-11-28,G,WRPR926,18214,2023-12-06
2672,0010755587-MD-2023-11-28-G-WRON978-18214-2023-12-06-,0010755587,MD,MG,"MHO Networks",NULL,2023-11-28,G,WRON978,18214,2023-12-06
2673,0010755891-MD-2023-11-28-G-WRKQ437-18214-2023-12-06-,0010755891,MD,MG,"Max Internet Solutions, LLC",NULL,2023-11-28,G,WRKQ437,18214,2023-12-06
2674,0010757796-MD-2023-11-28-G-WQCW886-18214-2023-12-06-,0010757796,MD,MG,"CLECO Power LLC",NULL,2023-11-28,G,WQCW886,18214,2023-12-06
2675,0010757837-MD-2023-11-28-G-WPWZ425-18214-2023-12-06-,0010757837,MD,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WPWZ425,18214,2023-12-06
2676,0010757838-MD-2023-11-28-G-WPVB918-18214-2023-12-06-,0010757838,MD,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WPVB918,18214,2023-12-06
2677,0010757840-MD-2023-11-28-G-WPWZ422-18214-2023-12-06-,0010757840,MD,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WPWZ422,18214,2023-12-06
2678,0010757842-MD-2023-11-28-G-WPVY502-18214-2023-12-06-,0010757842,MD,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WPVY502,18214,2023-12-06
2679,0010757844-MD-2023-11-28-G-WRHS838-18214-2023-12-06-,0010757844,MD,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WRHS838,18214,2023-12-06
2680,0010757848-MD-2023-11-28-G-WRHS837-18214-2023-12-06-,0010757848,MD,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WRHS837,18214,2023-12-06
2681,0010757850-MD-2023-11-28-G-WRHS840-18214-2023-12-06-,0010757850,MD,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WRHS840,18214,2023-12-06
2682,0010757860-MD-2023-11-28-G-WPXC420-18214-2023-12-06-,0010757860,MD,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WPXC420,18214,2023-12-06
2683,0010757864-MD-2023-11-28-G-WRZE780-18214-2023-12-06-,0010757864,MD,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WRZE780,18214,2023-12-06
2684,0010758954-MD-2023-11-28-G-WQXI266-18214-2023-12-06-,0010758954,MD,MG,"Entergy Services, LLC",NULL,2023-11-28,G,WQXI266,18214,2023-12-06
2685,0010759332-MD-2023-11-28-G-WQRN583-18214-2023-12-06-,0010759332,MD,MG,"Colorado Central Telecom Inc",NULL,2023-11-28,G,WQRN583,18214,2023-12-06
2686,0010760114-MD-2023-11-28-G-WRXV222-18214-2023-12-06-,0010760114,MD,MG,"SS Ventures, Inc.",NULL,2023-11-28,G,WRXV222,18214,2023-12-06
2687,0010760121-MD-2023-11-28-G-WQYZ906-18214-2023-12-06-,0010760121,MD,MG,"SS Ventures Inc",NULL,2023-11-28,G,WQYZ906,18214,2023-12-06
2688,0010777992-MD-2023-11-30-G-WQTR659-18214-2023-12-06-,0010777992,MD,MG,"NEBRASKA PUBLIC POWER DISTRICT",NULL,2023-11-30,G,WQTR659,18214,2023-12-06
2689,0010746558-NE-2023-11-29-G-WRZQ784-18214-2023-12-06-,0010746558,NE,MG,"Bug Tussel Wireless, LLC",NULL,2023-11-29,G,WRZQ784,18214,2023-12-06
2690,0010746674-NE-2023-11-29-G-WRZQ785-18214-2023-12-06-,0010746674,NE,MG,"TellerWifi LLC",NULL,2023-11-29,G,WRZQ785,18214,2023-12-06
2691,0010749167-NE-2023-11-29-G-WRZQ793-18214-2023-12-06-,0010749167,NE,MG,"New Line Networks, LLC",NULL,2023-11-29,G,WRZQ793,18214,2023-12-06
2692,0010749432-NE-2023-11-30-G-WRZQ818-18214-2023-12-06-,0010749432,NE,MG,"Internet Free Planet, Inc.",NULL,2023-11-30,G,WRZQ818,18214,2023-12-06
2693,0010750725-NE-2023-11-30-G-WRZQ823-18214-2023-12-06-,0010750725,NE,MG,"4ip Technology",NULL,2023-11-30,G,WRZQ823,18214,2023-12-06
2694,0010750897-NE-2023-12-01-G-WRZR496-18214-2023-12-06-,0010750897,NE,MG,"OACYS Technology",NULL,2023-12-01,G,WRZR496,18214,2023-12-06
2695,0010753201-NE-2023-12-01-G-WRZR527-18214-2023-12-06-,0010753201,NE,MG,"NMSurf, Inc.",NULL,2023-12-01,G,WRZR527,18214,2023-12-06
2696,0010754904-NE-2023-11-28-G-WRZQ499-18214-2023-12-06-,0010754904,NE,MG,"VGI Technology, Inc",NULL,2023-11-28,G,WRZQ499,18214,2023-12-06
2697,0010755321-NE-2023-11-28-G-WRZQ500-18214-2023-12-06-,0010755321,NE,MG,"CENTERPOINT ENERGY INC",NULL,2023-11-28,G,WRZQ500,18214,2023-12-06
2698,0010755323-NE-2023-11-28-G-WRZQ501-18214-2023-12-06-,0010755323,NE,MG,"CENTERPOINT ENERGY INC",NULL,2023-11-28,G,WRZQ501,18214,2023-12-06
2699,0010757851-NE-2023-11-28-G-WRZQ502-18214-2023-12-06-,0010757851,NE,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WRZQ502,18214,2023-12-06
2700,0010757853-NE-2023-11-28-G-WRZQ503-18214-2023-12-06-,0010757853,NE,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WRZQ503,18214,2023-12-06
2701,0010757854-NE-2023-11-28-G-WRZQ507-18214-2023-12-06-,0010757854,NE,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WRZQ507,18214,2023-12-06
2702,0010757856-NE-2023-11-28-G-WRZQ510-18214-2023-12-06-,0010757856,NE,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WRZQ510,18214,2023-12-06
2703,0010757857-NE-2023-11-28-G-WRZQ512-18214-2023-12-06-,0010757857,NE,MG,"Oncor License Holdings Company, LLC",NULL,2023-11-28,G,WRZQ512,18214,2023-12-06
2704,0010785950-NE-2023-11-28-G-WRZQ403-18214-2023-12-06-,0010785950,NE,MG,"Wisper ISP, LLC",NULL,2023-11-28,G,WRZQ403,18214,2023-12-06
2705,0010793017-NE-2023-12-01-G-WRZR237-18214-2023-12-06-,0010793017,NE,MG,"Velocity Wireless",NULL,2023-12-01,G,WRZR237,18214,2023-12-06
2706,0010794071-NE-2023-12-01-G-WRZR260-18214-2023-12-06-,0010794071,NE,MG,"VTX Communications LLC",NULL,2023-12-01,G,WRZR260,18214,2023-12-06
2707,0010794219-NE-2023-12-01-G-WRZR289-18214-2023-12-06-,0010794219,NE,MG,"RigNet, Inc.",NULL,2023-12-01,G,WRZR289,18214,2023-12-06
2708,0010794224-NE-2023-12-01-G-WRZR290-18214-2023-12-06-,0010794224,NE,MG,"RigNet, Inc.",NULL,2023-12-01,G,WRZR290,18214,2023-12-06
